Transaction_ID,Customer_ID,Product_Category,Product_Name,Quantity,Unit_Price,Total_Amount,Purchase_Date,Customer_City,Payment_Method,Customer_Age_Group,Is_Returned,Month,Month_Name,Quarter,Day_of_Week,Customer_Segment
TXN01147,CUST0086,Smartphones,OnePlus 12,1,62001.61,62001.61,2024-05-11,Mumbai,UPI,55+,Yes,5,May,Q2,Saturday,Silver
TXN01148,CUST0291,Accessories,TP-Link AX1800 Router,1,4777.14,4777.14,2024-04-18,Lucknow,Credit Card,26-35,No,4,Apr,Q2,Thursday,Gold
TXN01149,CUST0047,Audio & Headphones,Sony WH-1000XM5,1,28532.58,28532.58,2024-11-30,Pune,Credit Card,26-35,No,11,Nov,Q4,Saturday,Silver
TXN01150,CUST0070,Accessories,Belkin MagSafe Case,1,4037.43,4037.43,2024-01-27,Hyderabad,Debit Card,26-35,No,1,Jan,Q1,Saturday,Silver
TXN01151,CUST0133,Tablets,Samsung Galaxy Tab S9,1,69979.7,69979.7,2024-05-09,Delhi,Credit Card,26-35,No,5,May,Q2,Thursday,Silver
TXN01152,CUST0217,Smartphones,Xiaomi 14,1,61907.21,61907.21,2024-10-24,Mumbai,Credit Card,18-25,No,10,Oct,Q4,Thursday,Gold
TXN01153,CUST0013,Tablets,"iPad Pro 12.9""",1,104466.03,104466.03,2024-11-27,Mumbai,Debit Card,36-45,No,11,Nov,Q4,Wednesday,Gold
TXN01154,CUST0332,Smartphones,Xiaomi 14,2,59814.49,119628.98,2024-06-25,Bangalore,Net Banking,36-45,Yes,6,Jun,Q2,Tuesday,Silver
TXN01155,CUST0082,Laptops,Dell XPS 15,1,167543.01,167543.01,2024-02-13,Delhi,UPI,26-35,No,2,Feb,Q1,Tuesday,Gold
TXN01156,CUST0022,Accessories,Belkin MagSafe Case,2,3775.43,7550.86,2024-06-01,Delhi,Credit Card,18-25,No,6,Jun,Q2,Saturday,Silver
TXN01157,CUST0141,Smart Watches,Noise ColorFit Ultra 3,1,2940.41,2940.41,2024-08-25,Mumbai,Debit Card,18-25,No,8,Aug,Q3,Sunday,Silver
TXN01158,CUST0296,Smartphones,Vivo V30 Pro,1,44059.9,44059.9,2024-06-27,Delhi,UPI,18-25,No,6,Jun,Q2,Thursday,Silver
TXN01159,CUST0326,Laptops,HP Envy x360,2,91699.49,183398.98,2024-12-20,Mumbai,Credit Card,18-25,No,12,Dec,Q4,Friday,Gold
TXN01160,CUST0379,Accessories,Seagate 1TB HDD,1,3360.62,3360.62,2024-01-03,Ahmedabad,Net Banking,18-25,Yes,1,Jan,Q1,Wednesday,Gold
TXN01161,CUST0033,Laptops,Lenovo IdeaPad Slim 5,1,48119.29,48119.29,2024-07-06,Pune,Credit Card,26-35,No,7,Jul,Q3,Saturday,Silver
TXN01162,CUST0368,Smart Watches,boAt Wave Sigma,1,1476.85,1476.85,2024-03-08,Delhi,Credit Card,18-25,Yes,3,Mar,Q1,Friday,Silver
TXN01163,CUST0200,Smartphones,OPPO Find X7,2,58285.25,116570.5,2024-03-20,Delhi,Cash on Delivery,46-55,No,3,Mar,Q1,Wednesday,Gold
TXN01164,CUST0374,Tablets,OnePlus Pad Go,1,19486.8,19486.8,2024-01-12,Delhi,Cash on Delivery,26-35,No,1,Jan,Q1,Friday,Silver
TXN01165,CUST0257,Audio & Headphones,Sony WH-1000XM5,1,31295.34,31295.34,2024-08-21,Bangalore,Credit Card,18-25,No,8,Aug,Q3,Wednesday,Silver
TXN01166,CUST0123,Smart Watches,Fitbit Charge 6,1,13889.17,13889.17,2024-04-12,Mumbai,Net Banking,18-25,No,4,Apr,Q2,Friday,Silver
TXN01167,CUST0049,Audio & Headphones,Apple AirPods Pro 2,1,24480.56,24480.56,2024-10-22,Mumbai,UPI,18-25,No,10,Oct,Q4,Tuesday,Silver
TXN01168,CUST0208,Accessories,Samsung 25W Adapter,1,1318.4,1318.4,2024-10-03,Delhi,UPI,18-25,No,10,Oct,Q4,Thursday,Silver
TXN01169,CUST0257,Smartphones,OPPO Find X7,1,57272.86,57272.86,2024-11-26,Bangalore,Credit Card,18-25,No,11,Nov,Q4,Tuesday,Silver
TXN01170,CUST0058,Smartphones,iPhone 15 Pro,1,145632.93,145632.93,2024-09-01,Mumbai,Cash on Delivery,26-35,No,9,Sep,Q3,Sunday,Gold
TXN01171,CUST0213,Smart Watches,boAt Wave Sigma,2,1553.99,3107.98,2024-12-11,Chennai,Cash on Delivery,36-45,No,12,Dec,Q4,Wednesday,Gold
TXN01172,CUST0396,Accessories,Belkin MagSafe Case,1,3878.22,3878.22,2024-09-10,Mumbai,Credit Card,26-35,No,9,Sep,Q3,Tuesday,Bronze
TXN01173,CUST0111,Smartphones,OnePlus 12,1,67666.78,67666.78,2024-09-21,Mumbai,Debit Card,26-35,No,9,Sep,Q3,Saturday,Silver
TXN01174,CUST0209,Smartphones,iPhone 15 Pro,2,139117.88,278235.76,2024-12-17,Delhi,Credit Card,36-45,No,12,Dec,Q4,Tuesday,Gold
TXN01175,CUST0060,Accessories,Seagate 1TB HDD,2,3462.82,6925.64,2024-10-31,Mumbai,Debit Card,55+,No,10,Oct,Q4,Thursday,Gold
TXN01176,CUST0391,Smartphones,Xiaomi 14,1,58667.71,58667.71,2024-01-14,Chennai,Debit Card,36-45,No,1,Jan,Q1,Sunday,Silver
TXN01177,CUST0282,Smartphones,Xiaomi 14,1,57637.7,57637.7,2024-04-01,Mumbai,Credit Card,26-35,No,4,Apr,Q2,Monday,Gold
TXN01178,CUST_UNKNOWN,Accessories,Samsung 25W Adapter,2,1399.58,2799.16,2024-05-01,Delhi,Cash on Delivery,26-35,No,5,May,Q2,Wednesday,Gold
TXN01179,CUST0209,Laptops,HP Envy x360,2,95223.75,190447.5,2024-01-24,Pune,Credit Card,18-25,No,1,Jan,Q1,Wednesday,Gold
TXN01180,CUST0363,Laptops,MacBook Air M3,1,116842.86,116842.86,2024-02-02,Bangalore,Credit Card,36-45,No,2,Feb,Q1,Friday,Gold
TXN01181,CUST0216,Smartphones,OnePlus 12,1,63988.71,63988.71,2024-11-05,Chennai,Cash on Delivery,26-35,No,11,Nov,Q4,Tuesday,Gold
TXN01182,CUST0297,Audio & Headphones,OnePlus Buds Pro 2,1,9342.51,9342.51,2024-06-30,Mumbai,Debit Card,18-25,No,6,Jun,Q2,Sunday,Gold
TXN01183,CUST0098,Audio & Headphones,Sennheiser Momentum 4,2,35378.99,70757.98,2024-02-26,Kolkata,Cash on Delivery,36-45,No,2,Feb,Q1,Monday,Gold
TXN01184,CUST0204,Laptops,MacBook Air M3,1,113205.35,113205.35,2024-10-02,Lucknow,Credit Card,36-45,No,10,Oct,Q4,Wednesday,Gold
TXN01185,CUST0186,Smartphones,Xiaomi 14,1,60190.94,60190.94,2024-10-05,Hyderabad,Credit Card,36-45,No,10,Oct,Q4,Saturday,Bronze
TXN01186,CUST0061,Tablets,Realme Pad 2,2,18943.63,37887.26,2024-12-27,Jaipur,Net Banking,18-25,No,12,Dec,Q4,Friday,Gold
TXN01187,CUST0137,Tablets,Amazon Fire HD 10,1,15216.21,15216.21,2024-02-18,Hyderabad,Credit Card,36-45,Yes,2,Feb,Q1,Sunday,Bronze
TXN01188,CUST0393,Smartphones,OPPO Find X7,1,57715.88,57715.88,2024-04-05,Kolkata,Net Banking,36-45,No,4,Apr,Q2,Friday,Silver
TXN01189,CUST0261,Smartphones,Realme GT 6,1,39350.51,39350.51,2024-05-14,Chennai,Debit Card,18-25,No,5,May,Q2,Tuesday,Gold
TXN01190,CUST0060,Smartphones,Google Pixel 8,2,77219.76,154439.52,2024-11-21,Bangalore,Cash on Delivery,36-45,No,11,Nov,Q4,Thursday,Gold
TXN01191,CUST0143,Laptops,MacBook Air M3,1,106588.89,106588.89,2024-02-10,Chennai,Credit Card,18-25,No,2,Feb,Q1,Saturday,Gold
TXN01192,CUST0026,Smartphones,Xiaomi 14,2,63568.61,127137.22,2024-10-27,Hyderabad,Credit Card,26-35,No,10,Oct,Q4,Sunday,Gold
TXN01193,CUST0391,Laptops,HP Pavilion 15,2,51111.07,102222.14,2024-11-27,Ahmedabad,Debit Card,36-45,No,11,Nov,Q4,Wednesday,Silver
TXN01194,CUST0309,Accessories,SanDisk 256GB Pen Drive,2,1920.71,3841.42,2024-02-03,Lucknow,Credit Card,36-45,No,2,Feb,Q1,Saturday,Silver
TXN01195,CUST0161,Accessories,Samsung 25W Adapter,1,1237.2,1237.2,2024-06-19,Ahmedabad,Cash on Delivery,26-35,No,6,Jun,Q2,Wednesday,Silver
TXN01196,CUST0053,Accessories,SanDisk 256GB Pen Drive,2,1658.14,3316.28,2024-02-10,Ahmedabad,UPI,26-35,No,2,Feb,Q1,Saturday,Gold
TXN01197,CUST0063,Accessories,TP-Link AX1800 Router,1,4234.36,4234.36,2024-04-05,Chennai,UPI,26-35,No,4,Apr,Q2,Friday,Bronze
TXN01198,CUST0262,Smart Watches,Garmin Venu 3,1,42332.11,42332.11,2024-01-22,Mumbai,Credit Card,18-25,No,1,Jan,Q1,Monday,Gold
TXN01199,CUST0380,Smart Watches,Samsung Galaxy Watch 6,1,26559.93,26559.93,2024-11-10,Ahmedabad,Net Banking,18-25,No,11,Nov,Q4,Sunday,Gold
TXN01200,CUST0100,Smartphones,OPPO Find X7,1,58468.48,58468.48,2024-05-09,Kolkata,UPI,26-35,No,5,May,Q2,Thursday,Bronze
TXN01201,CUST0277,Tablets,Nokia T21,1,15317.74,15317.74,2024-05-01,Kolkata,Net Banking,55+,No,5,May,Q2,Wednesday,Silver
TXN01202,CUST0369,Laptops,HP Envy x360,1,96619.58,96619.58,2024-10-01,Pune,Credit Card,26-35,No,10,Oct,Q4,Tuesday,Silver
TXN01203,CUST0008,Tablets,Nokia T21,1,15323.07,15323.07,2024-06-22,Pune,UPI,46-55,No,6,Jun,Q2,Saturday,Silver
TXN01204,CUST0188,Audio & Headphones,boAt Rockerz 550,1,2054.61,2054.61,2024-01-08,Bangalore,Net Banking,36-45,No,1,Jan,Q1,Monday,Silver
TXN01205,CUST0072,Smartphones,Samsung Galaxy S24,2,80291.32,160582.64,2024-06-07,Mumbai,Cash on Delivery,18-25,No,6,Jun,Q2,Friday,Gold
TXN01206,CUST0009,Tablets,Realme Pad 2,1,17236.47,17236.47,2024-12-20,Chennai,Debit Card,36-45,Yes,12,Dec,Q4,Friday,Gold
TXN01207,CUST0355,Smart Watches,Noise ColorFit Ultra 3,1,3076.88,3076.88,2024-05-05,Jaipur,Credit Card,36-45,No,5,May,Q2,Sunday,Gold
TXN01208,CUST0235,Audio & Headphones,Apple AirPods Pro 2,1,25486.73,25486.73,2024-12-22,Bangalore,Credit Card,18-25,Yes,12,Dec,Q4,Sunday,Silver
TXN01209,CUST0096,Smartphones,Google Pixel 8,1,75361.57,75361.57,2024-01-14,Chennai,Cash on Delivery,55+,No,1,Jan,Q1,Sunday,Silver
TXN01210,CUST0320,Audio & Headphones,OnePlus Buds Pro 2,1,9990.84,9990.84,2024-09-10,Bangalore,UPI,46-55,No,9,Sep,Q3,Tuesday,Silver
TXN01211,CUST0349,Audio & Headphones,JBL Tune 770NC,1,7991.2,7991.2,2024-08-23,Pune,Credit Card,26-35,No,8,Aug,Q3,Friday,Silver
TXN01212,CUST0373,Smartphones,iPhone 15 Pro,2,138430.5,276861.0,2024-09-26,Pune,Credit Card,18-25,No,9,Sep,Q3,Thursday,Gold
TXN01213,CUST0236,Audio & Headphones,boAt Rockerz 550,1,2111.74,2111.74,2024-09-16,Delhi,Credit Card,26-35,No,9,Sep,Q3,Monday,Bronze
TXN01214,CUST0114,Audio & Headphones,Bose QuietComfort 45,1,32929.36,32929.36,2024-11-28,Kolkata,Debit Card,55+,No,11,Nov,Q4,Thursday,Bronze
TXN01215,CUST0370,Smartphones,Samsung Galaxy S24,2,82360.18,164720.36,2024-12-29,Delhi,Debit Card,18-25,No,12,Dec,Q4,Sunday,Gold
TXN01216,CUST0190,Laptops,Lenovo IdeaPad Slim 5,1,50827.75,50827.75,2024-02-22,Chennai,Debit Card,36-45,No,2,Feb,Q1,Thursday,Bronze
TXN01217,CUST0009,Smartphones,OPPO Find X7,3,55165.62,165496.86,2024-09-22,Ahmedabad,Credit Card,26-35,No,9,Sep,Q3,Sunday,Gold
TXN01218,CUST0058,Laptops,Dell XPS 15,2,169669.34,339338.68,2024-12-10,Kolkata,UPI,46-55,No,12,Dec,Q4,Tuesday,Gold
TXN01219,CUST0151,Smartphones,iPhone 15 Pro,1,125964.44,125964.44,2024-07-27,Bangalore,UPI,36-45,No,7,Jul,Q3,Saturday,Silver
TXN01220,CUST_UNKNOWN,Accessories,Seagate 1TB HDD,2,3485.48,6970.96,2024-07-25,Chennai,UPI,55+,No,7,Jul,Q3,Thursday,Gold
TXN01221,CUST0091,Tablets,Samsung Galaxy Tab S9,2,70470.07,140940.14,2024-07-29,Mumbai,Debit Card,36-45,No,7,Jul,Q3,Monday,Silver
TXN01222,CUST0264,Smartphones,OnePlus 12,1,67679.71,67679.71,2024-08-24,Bangalore,UPI,18-25,No,8,Aug,Q3,Saturday,Bronze
TXN01223,CUST0213,Tablets,Amazon Fire HD 10,3,14797.61,44392.83,2024-11-11,Kolkata,Credit Card,18-25,No,11,Nov,Q4,Monday,Gold
TXN01224,CUST0376,Laptops,Acer Aspire 7,2,73255.64,146511.28,2024-09-15,Delhi,Debit Card,36-45,No,9,Sep,Q3,Sunday,Gold
TXN01225,CUST0355,Smartphones,OnePlus 12,1,62966.27,62966.27,2024-07-17,Mumbai,UPI,46-55,No,7,Jul,Q3,Wednesday,Gold
TXN01226,CUST0122,Tablets,OnePlus Pad Go,1,20444.31,20444.31,2024-03-08,Kolkata,UPI,36-45,No,3,Mar,Q1,Friday,Silver
TXN01227,CUST0218,Smartphones,iPhone 15 Pro,1,131100.71,131100.71,2024-09-03,Chennai,Debit Card,46-55,No,9,Sep,Q3,Tuesday,Gold
TXN01228,CUST0217,Laptops,HP Envy x360,3,84873.7,254621.1,2024-07-26,Hyderabad,Cash on Delivery,36-45,No,7,Jul,Q3,Friday,Gold
TXN01229,CUST0148,Smartphones,Vivo V30 Pro,3,47489.88,142469.64,2024-04-14,Hyderabad,Net Banking,18-25,No,4,Apr,Q2,Sunday,Gold
TXN01230,CUST0331,Tablets,Lenovo Tab P12,1,33265.42,33265.42,2024-01-04,Delhi,UPI,18-25,No,1,Jan,Q1,Thursday,Gold
TXN01231,CUST0273,Smartphones,Realme GT 6,1,39932.04,39932.04,2024-03-24,Chennai,UPI,26-35,No,3,Mar,Q1,Sunday,Silver
TXN01232,CUST0137,Accessories,SanDisk 256GB Pen Drive,1,1788.71,1788.71,2024-08-08,Jaipur,Credit Card,26-35,No,8,Aug,Q3,Thursday,Bronze
TXN01233,CUST0028,Audio & Headphones,OnePlus Buds Pro 2,1,9810.88,9810.88,2024-09-01,Delhi,UPI,26-35,No,9,Sep,Q3,Sunday,Gold
TXN01234,CUST0299,Smart Watches,Noise ColorFit Ultra 3,1,2971.6,2971.6,2024-12-23,Delhi,Credit Card,18-25,No,12,Dec,Q4,Monday,Bronze
TXN01235,CUST0168,Audio & Headphones,JBL Tune 770NC,2,8307.43,16614.86,2024-10-07,Jaipur,Debit Card,36-45,No,10,Oct,Q4,Monday,Bronze
TXN01236,CUST0105,Smartphones,Vivo V30 Pro,1,46456.75,46456.75,2024-06-04,Chennai,Net Banking,36-45,No,6,Jun,Q2,Tuesday,Bronze
TXN01237,CUST0293,Smart Watches,Titan Smart Pro,2,5729.16,11458.32,2024-06-09,Delhi,Cash on Delivery,26-35,No,6,Jun,Q2,Sunday,Gold
TXN01238,CUST0293,Smartphones,OPPO Find X7,2,55910.73,111821.46,2024-03-28,Chennai,UPI,46-55,No,3,Mar,Q1,Thursday,Gold
TXN01239,CUST0071,Audio & Headphones,OnePlus Buds Pro 2,1,10348.99,10348.99,2024-09-12,Hyderabad,Debit Card,18-25,No,9,Sep,Q3,Thursday,Gold
TXN01240,CUST0028,Smart Watches,Samsung Galaxy Watch 6,1,25421.03,25421.03,2024-08-31,Pune,Debit Card,36-45,No,8,Aug,Q3,Saturday,Gold
TXN01241,CUST0108,Accessories,SanDisk 256GB Pen Drive,1,1804.36,1804.36,2024-10-17,Chennai,UPI,26-35,No,10,Oct,Q4,Thursday,Silver
TXN01242,CUST0021,Audio & Headphones,Sony WH-1000XM5,2,31423.24,62846.48,2024-04-11,Pune,Debit Card,36-45,No,4,Apr,Q2,Thursday,Gold
TXN01243,CUST0108,Tablets,OnePlus Pad Go,1,18749.4,18749.4,2024-11-29,Kolkata,UPI,36-45,No,11,Nov,Q4,Friday,Silver
TXN01244,CUST0377,Smartphones,Vivo V30 Pro,1,46179.83,46179.83,2024-08-18,Delhi,UPI,36-45,Yes,8,Aug,Q3,Sunday,Bronze
TXN01245,CUST0078,Smartphones,OPPO Find X7,3,51416.84,154250.52,2024-10-27,Mumbai,UPI,46-55,Yes,10,Oct,Q4,Sunday,Silver
TXN01246,CUST0058,Laptops,HP Pavilion 15,1,51069.9,51069.9,2024-06-30,Pune,UPI,36-45,No,6,Jun,Q2,Sunday,Gold
TXN01247,CUST0102,Smartphones,Vivo V30 Pro,2,46163.34,92326.68,2024-12-13,Pune,Cash on Delivery,18-25,No,12,Dec,Q4,Friday,Silver
TXN01248,CUST0398,Smartphones,iPhone 15 Pro,1,138360.72,138360.72,2024-08-21,Kolkata,Debit Card,18-25,No,8,Aug,Q3,Wednesday,Gold
TXN01249,CUST0341,Audio & Headphones,Noise Buds VS104,1,1019.04,1019.04,2024-06-06,Delhi,UPI,18-25,No,6,Jun,Q2,Thursday,Silver
TXN01250,CUST0380,Smartphones,Vivo V30 Pro,1,48559.8,48559.8,2024-10-28,Bangalore,Debit Card,36-45,No,10,Oct,Q4,Monday,Gold
